runtag1         	runtag2         	topic	unweighted_recall weighted_recall precision
TTGPKUICST1     	wistudt2qcd     	all 	      0.5293	      0.7111	    0.2469
TTGPKUICST1     	wistudt2qd      	all 	      0.5327	      0.7140	    0.2355
TTGPKUICST2     	TTGPKUICST3     	all 	      0.5288	      0.7013	    0.3255
TTGPKUICST2     	TTGPKUICST4     	all 	      0.5496	      0.6978	    0.3350
TTGPKUICST2     	udelRunTTG1     	all 	      0.4529	      0.6585	    0.2875
TTGPKUICST2     	udelRunTTG2     	all 	      0.4551	      0.6597	    0.2871
TTGPKUICST2     	udelRunTTG3     	all 	      0.4469	      0.6517	    0.2895
TTGPKUICST2     	udelRunTTG4     	all 	      0.4473	      0.6509	    0.2912
TTGPKUICST2     	UDInfoMMR5      	all 	      0.3831	      0.5990	    0.4191
TTGPKUICST2     	UDInfoMMRA      	all 	      0.3782	      0.5969	    0.4225
TTGPKUICST2     	UDInfoMMRWC5    	all 	      0.3907	      0.6047	    0.4333
TTGPKUICST2     	UDInfoMMRWCA    	all 	      0.3864	      0.6017	    0.4356
TTGPKUICST2     	wistudt2bcd     	all 	      0.3914	      0.6216	    0.3572
TTGPKUICST2     	wistudt2bd      	all 	      0.4051	      0.6285	    0.3256
TTGPKUICST2     	wistudt2qcd     	all 	      0.3882	      0.6116	    0.3633
TTGPKUICST2     	wistudt2qd      	all 	      0.3949	      0.6152	    0.3103
TTGPKUICST3     	TTGPKUICST4     	all 	      0.5478	      0.6914	    0.3389
TTGPKUICST3     	udelRunTTG1     	all 	      0.5397	      0.6980	    0.2607
TTGPKUICST3     	udelRunTTG2     	all 	      0.5395	      0.6977	    0.2598
TTGPKUICST3     	udelRunTTG3     	all 	      0.5355	      0.6931	    0.2630
TTGPKUICST3     	udelRunTTG4     	all 	      0.5351	      0.6926	    0.2633
TTGPKUICST3     	UDInfoMMR5      	all 	      0.4919	      0.6665	    0.3388
TTGPKUICST3     	UDInfoMMRA      	all 	      0.4898	      0.6648	    0.3405
TTGPKUICST3     	UDInfoMMRWC5    	all 	      0.4976	      0.6694	    0.3426
TTGPKUICST3     	UDInfoMMRWCA    	all 	      0.4941	      0.6631	    0.3405
TTGPKUICST3     	wistudt2bcd     	all 	      0.4933	      0.6684	    0.3045
TTGPKUICST3     	wistudt2bd      	all 	      0.5043	      0.6749	    0.2848
TTGPKUICST3     	wistudt2qcd     	all 	      0.4955	      0.6691	    0.3114
TTGPKUICST3     	wistudt2qd      	all 	      0.5004	      0.6720	    0.2875
TTGPKUICST4     	udelRunTTG1     	all 	      0.5742	      0.7082	    0.2594
TTGPKUICST4     	udelRunTTG2     	all 	      0.5744	      0.7082	    0.2584
TTGPKUICST4     	udelRunTTG3     	all 	      0.5711	      0.7041	    0.2621
TTGPKUICST4     	udelRunTTG4     	all 	      0.5715	      0.7042	    0.2629
TTGPKUICST4     	UDInfoMMR5      	all 	      0.5299	      0.6786	    0.3410
TTGPKUICST4     	UDInfoMMRA      	all 	      0.5261	      0.6771	    0.3432
TTGPKUICST4     	UDInfoMMRWC5    	all 	      0.5331	      0.6805	    0.3426
TTGPKUICST4     	UDInfoMMRWCA    	all 	      0.5305	      0.6759	    0.3418
TTGPKUICST4     	wistudt2bcd     	all 	      0.5331	      0.6853	    0.3062
TTGPKUICST4     	wistudt2bd      	all 	      0.5473	      0.6932	    0.2854
TTGPKUICST4     	wistudt2qcd     	all 	      0.5327	      0.6843	    0.3134
TTGPKUICST4     	wistudt2qd      	all 	      0.5418	      0.6893	    0.2887
udelRunTTG1     	udelRunTTG2     	all 	      0.1946	      0.3743	    0.2699
udelRunTTG1     	udelRunTTG3     	all 	      0.1971	      0.3703	    0.2589
udelRunTTG1     	udelRunTTG4     	all 	      0.2024	      0.3778	    0.2476
udelRunTTG1     	UDInfoMMR5      	all 	      0.2384	      0.4405	    0.2829
udelRunTTG1     	UDInfoMMRA      	all 	      0.2334	      0.4335	    0.2830
udelRunTTG1     	UDInfoMMRWC5    	all 	      0.2487	      0.4521	    0.2885
udelRunTTG1     	UDInfoMMRWCA    	all 	      0.2437	      0.4398	    0.2884
udelRunTTG1     	wistudt2bcd     	all 	      0.2242	      0.4378	    0.2493
udelRunTTG1     	wistudt2bd      	all 	      0.2455	      0.4559	    0.2440
udelRunTTG1     	wistudt2qcd     	all 	      0.2192	      0.4268	    0.2424
udelRunTTG1     	wistudt2qd      	all 	      0.2257	      0.4270	    0.2209
udelRunTTG2     	udelRunTTG3     	all 	      0.2035	      0.3795	    0.2534
udelRunTTG2     	udelRunTTG4     	all 	      0.2035	      0.3815	    0.2472
udelRunTTG2     	UDInfoMMR5      	all 	      0.2366	      0.4374	    0.2806
udelRunTTG2     	UDInfoMMRA      	all 	      0.2319	      0.4308	    0.2806
udelRunTTG2     	UDInfoMMRWC5    	all 	      0.2475	      0.4490	    0.2862
udelRunTTG2     	UDInfoMMRWCA    	all 	      0.2428	      0.4367	    0.2861
udelRunTTG2     	wistudt2bcd     	all 	      0.2224	      0.4372	    0.2481
udelRunTTG2     	wistudt2bd      	all 	      0.2437	      0.4545	    0.2421
udelRunTTG2     	wistudt2qcd     	all 	      0.2170	      0.4195	    0.2401
udelRunTTG2     	wistudt2qd      	all 	      0.2239	      0.4199	    0.2188
udelRunTTG3     	udelRunTTG4     	all 	      0.1943	      0.3674	    0.2613
udelRunTTG3     	UDInfoMMR5      	all 	      0.2322	      0.4318	    0.2826
udelRunTTG3     	UDInfoMMRA      	all 	      0.2273	      0.4248	    0.2822
udelRunTTG3     	UDInfoMMRWC5    	all 	      0.2431	      0.4431	    0.2885
udelRunTTG3     	UDInfoMMRWCA    	all 	      0.2383	      0.4314	    0.2886
udelRunTTG3     	wistudt2bcd     	all 	      0.2202	      0.4306	    0.2476
udelRunTTG3     	wistudt2bd      	all 	      0.2422	      0.4497	    0.2448
udelRunTTG3     	wistudt2qcd     	all 	      0.2158	      0.4205	    0.2424
udelRunTTG3     	wistudt2qd      	all 	      0.2226	      0.4207	    0.2193
udelRunTTG4     	UDInfoMMR5      	all 	      0.2310	      0.4265	    0.2824
udelRunTTG4     	UDInfoMMRA      	all 	      0.2261	      0.4195	    0.2821
udelRunTTG4     	UDInfoMMRWC5    	all 	      0.2387	      0.4377	    0.2876
udelRunTTG4     	UDInfoMMRWCA    	all 	      0.2359	      0.4265	    0.2887
udelRunTTG4     	wistudt2bcd     	all 	      0.2175	      0.4257	    0.2468
udelRunTTG4     	wistudt2bd      	all 	      0.2378	      0.4447	    0.2430
udelRunTTG4     	wistudt2qcd     	all 	      0.2136	      0.4164	    0.2407
udelRunTTG4     	wistudt2qd      	all 	      0.2214	      0.4181	    0.2185
UDInfoMMR5      	UDInfoMMRA      	all 	      0.0770	      0.2064	    0.4850
UDInfoMMR5      	UDInfoMMRWC5    	all 	      0.1034	      0.2350	    0.4765
UDInfoMMR5      	UDInfoMMRWCA    	all 	      0.1032	      0.2324	    0.4825
UDInfoMMR5      	wistudt2bcd     	all 	      0.1209	      0.3397	    0.3135
UDInfoMMR5      	wistudt2bd      	all 	      0.1498	      0.3716	    0.2908
UDInfoMMR5      	wistudt2qcd     	all 	      0.1087	      0.2823	    0.2769
UDInfoMMR5      	wistudt2qd      	all 	      0.1247	      0.3171	    0.2239
UDInfoMMRA      	UDInfoMMRWC5    	all 	      0.1024	      0.2348	    0.4913
UDInfoMMRA      	UDInfoMMRWCA    	all 	      0.0972	      0.2228	    0.5023
UDInfoMMRA      	wistudt2bcd     	all 	      0.1160	      0.3349	    0.3091
UDInfoMMRA      	wistudt2bd      	all 	      0.1453	      0.3637	    0.2895
UDInfoMMRA      	wistudt2qcd     	all 	      0.1034	      0.2752	    0.2746
UDInfoMMRA      	wistudt2qd      	all 	      0.1212	      0.3108	    0.2261
UDInfoMMRWC5    	UDInfoMMRWCA    	all 	      0.0958	      0.2255	    0.5583
UDInfoMMRWC5    	wistudt2bcd     	all 	      0.1322	      0.3465	    0.3236
UDInfoMMRWC5    	wistudt2bd      	all 	      0.1622	      0.3814	    0.2976
UDInfoMMRWC5    	wistudt2qcd     	all 	      0.1219	      0.2942	    0.2983
UDInfoMMRWC5    	wistudt2qd      	all 	      0.1378	      0.3252	    0.2311
UDInfoMMRWCA    	wistudt2bcd     	all 	      0.1295	      0.3340	    0.3180
UDInfoMMRWCA    	wistudt2bd      	all 	      0.1601	      0.3678	    0.2992
UDInfoMMRWCA    	wistudt2qcd     	all 	      0.1189	      0.2792	    0.2920
UDInfoMMRWCA    	wistudt2qd      	all 	      0.1354	      0.3123	    0.2302
wistudt2bcd     	wistudt2bd      	all 	      0.1288	      0.3510	    0.2368
wistudt2bcd     	wistudt2qcd     	all 	      0.0832	      0.2829	    0.2204
wistudt2bcd     	wistudt2qd      	all 	      0.1120	      0.3285	    0.1796
wistudt2bd      	wistudt2qcd     	all 	      0.1341	      0.3577	    0.2215
wistudt2bd      	wistudt2qd      	all 	      0.1297	      0.3395	    0.2192
wistudt2qcd     	wistudt2qd      	all 	      0.0917	      0.2307	    0.1572
