runtag1         	runtag2         	topic	unweighted_recall weighted_recall precision
PrisTTG2014a    	SRTL            	all 	      0.0517	      0.1769	    0.6562
PrisTTG2014a    	Standard        	all 	      0.0462	      0.1666	    0.5920
PrisTTG2014a    	TTGPKUICST1     	all 	      0.3012	      0.4688	    0.3838
PrisTTG2014a    	TTGPKUICST2     	all 	      0.2210	      0.3846	    0.5306
PrisTTG2014a    	TTGPKUICST3     	all 	      0.2715	      0.4376	    0.4506
PrisTTG2014a    	TTGPKUICST4     	all 	      0.2659	      0.4197	    0.4616
PrisTTG2014a    	udelRunTTG1     	all 	      0.1134	      0.2323	    0.4256
PrisTTG2014a    	udelRunTTG2     	all 	      0.1095	      0.2176	    0.4165
PrisTTG2014a    	udelRunTTG3     	all 	      0.1147	      0.2292	    0.4391
PrisTTG2014a    	udelRunTTG4     	all 	      0.1190	      0.2392	    0.4346
PrisTTG2014a    	UDInfoMMR5      	all 	      0.0519	      0.1390	    0.5370
PrisTTG2014a    	UDInfoMMRA      	all 	      0.0464	      0.1278	    0.5325
PrisTTG2014a    	UDInfoMMRWC5    	all 	      0.0615	      0.1408	    0.5758
PrisTTG2014a    	UDInfoMMRWCA    	all 	      0.0574	      0.1377	    0.5863
PrisTTG2014a    	wistudt2bcd     	all 	      0.0274	      0.1132	    0.4867
PrisTTG2014a    	wistudt2bd      	all 	      0.0585	      0.1834	    0.4662
PrisTTG2014a    	wistudt2qcd     	all 	      0.0173	      0.0543	    0.3015
PrisTTG2014a    	wistudt2qd      	all 	      0.0391	      0.0981	    0.3623
PrisTTG2014b    	PrisTTG2014c    	all 	      0.2734	      0.4748	    0.3344
PrisTTG2014b    	PrisTTG2014e    	all 	      0.3011	      0.5162	    0.3382
PrisTTG2014b    	QUQEd10t15TTgCL 	all 	      0.2260	      0.3850	    0.4394
PrisTTG2014b    	QUQEd5t25TTgBL  	all 	      0.2722	      0.4460	    0.4037
PrisTTG2014b    	QUTmpDecayTTgCL 	all 	      0.2304	      0.3724	    0.4249
PrisTTG2014b    	QUTqrmTTgBL     	all 	      0.2513	      0.4101	    0.4168
PrisTTG2014b    	SCIAI124aTTG    	all 	      0.0627	      0.1265	    0.5785
PrisTTG2014b    	SCIAI14aTTG     	all 	      0.0637	      0.1285	    0.5831
PrisTTG2014b    	SCIAI3am14aTTG  	all 	      0.0551	      0.1009	    0.5686
PrisTTG2014b    	SCIAI3cm4aTTG   	all 	      0.0434	      0.1156	    0.5342
PrisTTG2014b    	SM100           	all 	      0.1362	      0.2322	    0.4477
PrisTTG2014b    	SM50            	all 	      0.1157	      0.1993	    0.4855
PrisTTG2014b    	SR              	all 	      0.0488	      0.1578	    0.6502
PrisTTG2014b    	SRTD            	all 	      0.0529	      0.1759	    0.6121
PrisTTG2014b    	SRTL            	all 	      0.0569	      0.1882	    0.6470
PrisTTG2014b    	Standard        	all 	      0.0491	      0.1594	    0.5915
PrisTTG2014b    	TTGPKUICST1     	all 	      0.3111	      0.4807	    0.3793
PrisTTG2014b    	TTGPKUICST2     	all 	      0.2302	      0.3823	    0.5357
PrisTTG2014b    	TTGPKUICST3     	all 	      0.2796	      0.4430	    0.4545
PrisTTG2014b    	TTGPKUICST4     	all 	      0.2740	      0.4286	    0.4615
PrisTTG2014b    	udelRunTTG1     	all 	      0.1088	      0.2212	    0.4285
PrisTTG2014b    	udelRunTTG2     	all 	      0.1080	      0.2160	    0.4259
PrisTTG2014b    	udelRunTTG3     	all 	      0.1081	      0.2256	    0.4202
PrisTTG2014b    	udelRunTTG4     	all 	      0.1158	      0.2381	    0.4132
PrisTTG2014b    	UDInfoMMR5      	all 	      0.0537	      0.1323	    0.5545
PrisTTG2014b    	UDInfoMMRA      	all 	      0.0467	      0.1259	    0.5230
PrisTTG2014b    	UDInfoMMRWC5    	all 	      0.0624	      0.1540	    0.6406
PrisTTG2014b    	UDInfoMMRWCA    	all 	      0.0577	      0.1466	    0.6161
PrisTTG2014b    	wistudt2bcd     	all 	      0.0259	      0.1228	    0.5169
PrisTTG2014b    	wistudt2bd      	all 	      0.0586	      0.1813	    0.4643
PrisTTG2014b    	wistudt2qcd     	all 	      0.0170	      0.0604	    0.3300
PrisTTG2014b    	wistudt2qd      	all 	      0.0388	      0.1035	    0.3442
PrisTTG2014c    	PrisTTG2014e    	all 	      0.3024	      0.5256	    0.2308
PrisTTG2014c    	QUQEd10t15TTgCL 	all 	      0.2147	      0.4124	    0.4427
PrisTTG2014c    	QUQEd5t25TTgBL  	all 	      0.2501	      0.4538	    0.3353
PrisTTG2014c    	QUTmpDecayTTgCL 	all 	      0.2401	      0.4312	    0.4200
PrisTTG2014c    	QUTqrmTTgBL     	all 	      0.2389	      0.4400	    0.3512
PrisTTG2014c    	SCIAI124aTTG    	all 	      0.0683	      0.1340	    0.6250
PrisTTG2014c    	SCIAI14aTTG     	all 	      0.0697	      0.1362	    0.6381
PrisTTG2014c    	SCIAI3am14aTTG  	all 	      0.0602	      0.1267	    0.6174
PrisTTG2014c    	SCIAI3cm4aTTG   	all 	      0.0462	      0.1435	    0.5797
PrisTTG2014c    	SM100           	all 	      0.1413	      0.2525	    0.4786
PrisTTG2014c    	SM50            	all 	      0.1225	      0.2573	    0.5402
PrisTTG2014c    	SR              	all 	      0.0573	      0.2116	    0.6049
PrisTTG2014c    	SRTD            	all 	      0.0618	      0.2299	    0.5903
PrisTTG2014c    	SRTL            	all 	      0.0671	      0.2408	    0.6012
PrisTTG2014c    	Standard        	all 	      0.0595	      0.2233	    0.5896
PrisTTG2014c    	TTGPKUICST1     	all 	      0.2684	      0.4698	    0.3852
PrisTTG2014c    	TTGPKUICST2     	all 	      0.2162	      0.4216	    0.5669
PrisTTG2014c    	TTGPKUICST3     	all 	      0.2479	      0.4553	    0.4686
PrisTTG2014c    	TTGPKUICST4     	all 	      0.2448	      0.4452	    0.4970
PrisTTG2014c    	udelRunTTG1     	all 	      0.1143	      0.2740	    0.4195
PrisTTG2014c    	udelRunTTG2     	all 	      0.1080	      0.2616	    0.4134
PrisTTG2014c    	udelRunTTG3     	all 	      0.1177	      0.2755	    0.4300
PrisTTG2014c    	udelRunTTG4     	all 	      0.1167	      0.2766	    0.4230
PrisTTG2014c    	UDInfoMMR5      	all 	      0.0531	      0.1490	    0.6158
PrisTTG2014c    	UDInfoMMRA      	all 	      0.0511	      0.1385	    0.6197
PrisTTG2014c    	UDInfoMMRWC5    	all 	      0.0704	      0.1784	    0.6361
PrisTTG2014c    	UDInfoMMRWCA    	all 	      0.0655	      0.1606	    0.6009
PrisTTG2014c    	wistudt2bcd     	all 	      0.0618	      0.2295	    0.5078
PrisTTG2014c    	wistudt2bd      	all 	      0.0826	      0.2582	    0.4495
PrisTTG2014c    	wistudt2qcd     	all 	      0.0442	      0.1362	    0.3641
PrisTTG2014c    	wistudt2qd      	all 	      0.0525	      0.1468	    0.3876
PrisTTG2014e    	QUQEd10t15TTgCL 	all 	      0.2359	      0.4445	    0.4256
PrisTTG2014e    	QUQEd5t25TTgBL  	all 	      0.2697	      0.4856	    0.3424
PrisTTG2014e    	QUTmpDecayTTgCL 	all 	      0.2361	      0.4346	    0.4308
PrisTTG2014e    	QUTqrmTTgBL     	all 	      0.2577	      0.4615	    0.3452
PrisTTG2014e    	SCIAI124aTTG    	all 	      0.0696	      0.1427	    0.6340
PrisTTG2014e    	SCIAI14aTTG     	all 	      0.0709	      0.1449	    0.6407
PrisTTG2014e    	SCIAI3am14aTTG  	all 	      0.0639	      0.1424	    0.6111
PrisTTG2014e    	SCIAI3cm4aTTG   	all 	      0.0535	      0.1522	    0.5806
PrisTTG2014e    	SM100           	all 	      0.1479	      0.2720	    0.4722
PrisTTG2014e    	SM50            	all 	      0.1282	      0.2609	    0.5247
PrisTTG2014e    	SR              	all 	      0.0589	      0.2097	    0.5894
PrisTTG2014e    	SRTD            	all 	      0.0646	      0.2300	    0.5641
PrisTTG2014e    	SRTL            	all 	      0.0655	      0.2289	    0.5628
PrisTTG2014e    	Standard        	all 	      0.0626	      0.2256	    0.5638
PrisTTG2014e    	TTGPKUICST1     	all 	      0.2976	      0.5166	    0.3763
PrisTTG2014e    	TTGPKUICST2     	all 	      0.2378	      0.4528	    0.5323
PrisTTG2014e    	TTGPKUICST3     	all 	      0.2689	      0.4903	    0.4570
PrisTTG2014e    	TTGPKUICST4     	all 	      0.2658	      0.4651	    0.4822
PrisTTG2014e    	udelRunTTG1     	all 	      0.1215	      0.2745	    0.4432
PrisTTG2014e    	udelRunTTG2     	all 	      0.1213	      0.2726	    0.4460
PrisTTG2014e    	udelRunTTG3     	all 	      0.1240	      0.2726	    0.4561
PrisTTG2014e    	udelRunTTG4     	all 	      0.1224	      0.2704	    0.4494
PrisTTG2014e    	UDInfoMMR5      	all 	      0.0519	      0.1494	    0.6142
PrisTTG2014e    	UDInfoMMRA      	all 	      0.0498	      0.1388	    0.6317
PrisTTG2014e    	UDInfoMMRWC5    	all 	      0.0698	      0.1785	    0.6097
PrisTTG2014e    	UDInfoMMRWCA    	all 	      0.0653	      0.1613	    0.6070
PrisTTG2014e    	wistudt2bcd     	all 	      0.0601	      0.2340	    0.5434
PrisTTG2014e    	wistudt2bd      	all 	      0.0867	      0.2601	    0.4634
PrisTTG2014e    	wistudt2qcd     	all 	      0.0430	      0.1292	    0.3813
PrisTTG2014e    	wistudt2qd      	all 	      0.0565	      0.1603	    0.4073
QUQEd10t15TTgCL 	QUQEd5t25TTgBL  	all 	      0.3005	      0.4966	    0.3541
QUQEd10t15TTgCL 	QUTmpDecayTTgCL 	all 	      0.2152	      0.3825	    0.4474
QUQEd10t15TTgCL 	QUTqrmTTgBL     	all 	      0.2681	      0.4560	    0.4102
QUQEd10t15TTgCL 	SCIAI124aTTG    	all 	      0.0561	      0.0959	    0.6390
QUQEd10t15TTgCL 	SCIAI14aTTG     	all 	      0.0571	      0.0966	    0.6439
QUQEd10t15TTgCL 	SCIAI3am14aTTG  	all 	      0.0535	      0.0863	    0.5930
QUQEd10t15TTgCL 	SCIAI3cm4aTTG   	all 	      0.0422	      0.1005	    0.5428
QUQEd10t15TTgCL 	SM100           	all 	      0.1202	      0.2118	    0.4766
QUQEd10t15TTgCL 	SM50            	all 	      0.1072	      0.1765	    0.4748
QUQEd10t15TTgCL 	SR              	all 	      0.0420	      0.1195	    0.6603
QUQEd10t15TTgCL 	SRTD            	all 	      0.0481	      0.1591	    0.6745
QUQEd10t15TTgCL 	SRTL            	all 	      0.0472	      0.1562	    0.6833
QUQEd10t15TTgCL 	Standard        	all 	      0.0408	      0.1132	    0.6185
QUQEd10t15TTgCL 	TTGPKUICST1     	all 	      0.2498	      0.4169	    0.4217
QUQEd10t15TTgCL 	TTGPKUICST2     	all 	      0.2127	      0.3704	    0.5277
QUQEd10t15TTgCL 	TTGPKUICST3     	all 	      0.2273	      0.3889	    0.4899
QUQEd10t15TTgCL 	TTGPKUICST4     	all 	      0.2241	      0.3724	    0.4841
QUQEd10t15TTgCL 	udelRunTTG1     	all 	      0.0797	      0.1956	    0.5086
QUQEd10t15TTgCL 	udelRunTTG2     	all 	      0.0740	      0.1844	    0.4922
QUQEd10t15TTgCL 	udelRunTTG3     	all 	      0.0816	      0.1969	    0.5234
QUQEd10t15TTgCL 	udelRunTTG4     	all 	      0.0900	      0.2154	    0.5322
QUQEd10t15TTgCL 	UDInfoMMR5      	all 	      0.0414	      0.1212	    0.6439
QUQEd10t15TTgCL 	UDInfoMMRA      	all 	      0.0368	      0.1131	    0.6061
QUQEd10t15TTgCL 	UDInfoMMRWC5    	all 	      0.0490	      0.1305	    0.6579
QUQEd10t15TTgCL 	UDInfoMMRWCA    	all 	      0.0477	      0.1277	    0.6307
QUQEd10t15TTgCL 	wistudt2bcd     	all 	      0.0206	      0.1205	    0.4948
QUQEd10t15TTgCL 	wistudt2bd      	all 	      0.0499	      0.1532	    0.5372
QUQEd10t15TTgCL 	wistudt2qcd     	all 	      0.0126	      0.0494	    0.3182
QUQEd10t15TTgCL 	wistudt2qd      	all 	      0.0307	      0.0820	    0.3752
QUQEd5t25TTgBL  	QUTmpDecayTTgCL 	all 	      0.2474	      0.4324	    0.4352
QUQEd5t25TTgBL  	QUTqrmTTgBL     	all 	      0.3038	      0.4876	    0.3185
QUQEd5t25TTgBL  	SCIAI124aTTG    	all 	      0.0689	      0.1290	    0.6670
QUQEd5t25TTgBL  	SCIAI14aTTG     	all 	      0.0703	      0.1312	    0.6725
QUQEd5t25TTgBL  	SCIAI3am14aTTG  	all 	      0.0610	      0.1133	    0.6212
QUQEd5t25TTgBL  	SCIAI3cm4aTTG   	all 	      0.0482	      0.1275	    0.5310
QUQEd5t25TTgBL  	SM100           	all 	      0.1515	      0.2587	    0.4726
QUQEd5t25TTgBL  	SM50            	all 	      0.1357	      0.2586	    0.5232
QUQEd5t25TTgBL  	SR              	all 	      0.0605	      0.2004	    0.6767
QUQEd5t25TTgBL  	SRTD            	all 	      0.0671	      0.2307	    0.6646
QUQEd5t25TTgBL  	SRTL            	all 	      0.0700	      0.2398	    0.6336
QUQEd5t25TTgBL  	Standard        	all 	      0.0603	      0.2052	    0.6478
QUQEd5t25TTgBL  	TTGPKUICST1     	all 	      0.3044	      0.4858	    0.3984
QUQEd5t25TTgBL  	TTGPKUICST2     	all 	      0.2559	      0.4496	    0.5229
QUQEd5t25TTgBL  	TTGPKUICST3     	all 	      0.2729	      0.4509	    0.4699
QUQEd5t25TTgBL  	TTGPKUICST4     	all 	      0.2721	      0.4503	    0.4785
QUQEd5t25TTgBL  	udelRunTTG1     	all 	      0.1012	      0.2447	    0.4691
QUQEd5t25TTgBL  	udelRunTTG2     	all 	      0.0999	      0.2370	    0.4636
QUQEd5t25TTgBL  	udelRunTTG3     	all 	      0.1002	      0.2415	    0.4838
QUQEd5t25TTgBL  	udelRunTTG4     	all 	      0.1045	      0.2498	    0.4727
QUQEd5t25TTgBL  	UDInfoMMR5      	all 	      0.0598	      0.1613	    0.6045
QUQEd5t25TTgBL  	UDInfoMMRA      	all 	      0.0515	      0.1412	    0.5948
QUQEd5t25TTgBL  	UDInfoMMRWC5    	all 	      0.0692	      0.1649	    0.6039
QUQEd5t25TTgBL  	UDInfoMMRWCA    	all 	      0.0678	      0.1646	    0.6030
QUQEd5t25TTgBL  	wistudt2bcd     	all 	      0.0400	      0.1695	    0.6321
QUQEd5t25TTgBL  	wistudt2bd      	all 	      0.0714	      0.2213	    0.5501
QUQEd5t25TTgBL  	wistudt2qcd     	all 	      0.0296	      0.0963	    0.4033
QUQEd5t25TTgBL  	wistudt2qd      	all 	      0.0482	      0.1275	    0.3862
QUTmpDecayTTgCL 	QUTqrmTTgBL     	all 	      0.2316	      0.4051	    0.4551
QUTmpDecayTTgCL 	SCIAI124aTTG    	all 	      0.0648	      0.1387	    0.5849
QUTmpDecayTTgCL 	SCIAI14aTTG     	all 	      0.0658	      0.1407	    0.5897
QUTmpDecayTTgCL 	SCIAI3am14aTTG  	all 	      0.0525	      0.0888	    0.5464
QUTmpDecayTTgCL 	SCIAI3cm4aTTG   	all 	      0.0358	      0.0695	    0.5157
QUTmpDecayTTgCL 	SM100           	all 	      0.1253	      0.2033	    0.4662
QUTmpDecayTTgCL 	SM50            	all 	      0.1139	      0.2023	    0.5108
QUTmpDecayTTgCL 	SR              	all 	      0.0422	      0.1404	    0.6448
QUTmpDecayTTgCL 	SRTD            	all 	      0.0476	      0.1588	    0.6669
QUTmpDecayTTgCL 	SRTL            	all 	      0.0563	      0.1800	    0.6834
QUTmpDecayTTgCL 	Standard        	all 	      0.0436	      0.1383	    0.5797
QUTmpDecayTTgCL 	TTGPKUICST1     	all 	      0.2345	      0.3853	    0.4357
QUTmpDecayTTgCL 	TTGPKUICST2     	all 	      0.1883	      0.3447	    0.5855
QUTmpDecayTTgCL 	TTGPKUICST3     	all 	      0.2138	      0.3669	    0.5070
QUTmpDecayTTgCL 	TTGPKUICST4     	all 	      0.2152	      0.3641	    0.5147
QUTmpDecayTTgCL 	udelRunTTG1     	all 	      0.0993	      0.2168	    0.4247
QUTmpDecayTTgCL 	udelRunTTG2     	all 	      0.0914	      0.2026	    0.4215
QUTmpDecayTTgCL 	udelRunTTG3     	all 	      0.1025	      0.2228	    0.4329
QUTmpDecayTTgCL 	udelRunTTG4     	all 	      0.1087	      0.2390	    0.4206
QUTmpDecayTTgCL 	UDInfoMMR5      	all 	      0.0513	      0.1265	    0.5500
QUTmpDecayTTgCL 	UDInfoMMRA      	all 	      0.0443	      0.1089	    0.5170
QUTmpDecayTTgCL 	UDInfoMMRWC5    	all 	      0.0666	      0.1554	    0.6291
QUTmpDecayTTgCL 	UDInfoMMRWCA    	all 	      0.0662	      0.1527	    0.6415
QUTmpDecayTTgCL 	wistudt2bcd     	all 	      0.0268	      0.1036	    0.5018
QUTmpDecayTTgCL 	wistudt2bd      	all 	      0.0635	      0.1790	    0.4760
QUTmpDecayTTgCL 	wistudt2qcd     	all 	      0.0162	      0.0568	    0.3818
QUTmpDecayTTgCL 	wistudt2qd      	all 	      0.0309	      0.0799	    0.3657
QUTqrmTTgBL     	SCIAI124aTTG    	all 	      0.0657	      0.1252	    0.7168
QUTqrmTTgBL     	SCIAI14aTTG     	all 	      0.0671	      0.1273	    0.7216
QUTqrmTTgBL     	SCIAI3am14aTTG  	all 	      0.0571	      0.1088	    0.6555
QUTqrmTTgBL     	SCIAI3cm4aTTG   	all 	      0.0471	      0.1249	    0.6097
QUTqrmTTgBL     	SM100           	all 	      0.1298	      0.2168	    0.4890
QUTqrmTTgBL     	SM50            	all 	      0.1216	      0.2198	    0.5329
QUTqrmTTgBL     	SR              	all 	      0.0585	      0.1922	    0.6298
QUTqrmTTgBL     	SRTD            	all 	      0.0645	      0.2199	    0.5919
QUTqrmTTgBL     	SRTL            	all 	      0.0608	      0.2180	    0.6031
QUTqrmTTgBL     	Standard        	all 	      0.0585	      0.1987	    0.6064
QUTqrmTTgBL     	TTGPKUICST1     	all 	      0.2845	      0.4659	    0.4049
QUTqrmTTgBL     	TTGPKUICST2     	all 	      0.2360	      0.4134	    0.5313
QUTqrmTTgBL     	TTGPKUICST3     	all 	      0.2560	      0.4409	    0.4669
QUTqrmTTgBL     	TTGPKUICST4     	all 	      0.2525	      0.4260	    0.4756
QUTqrmTTgBL     	udelRunTTG1     	all 	      0.0935	      0.2244	    0.4811
QUTqrmTTgBL     	udelRunTTG2     	all 	      0.0902	      0.2078	    0.4585
QUTqrmTTgBL     	udelRunTTG3     	all 	      0.0925	      0.2212	    0.4926
QUTqrmTTgBL     	udelRunTTG4     	all 	      0.0961	      0.2299	    0.4729
QUTqrmTTgBL     	UDInfoMMR5      	all 	      0.0589	      0.1640	    0.6227
QUTqrmTTgBL     	UDInfoMMRA      	all 	      0.0521	      0.1449	    0.6358
QUTqrmTTgBL     	UDInfoMMRWC5    	all 	      0.0686	      0.1696	    0.5564
QUTqrmTTgBL     	UDInfoMMRWCA    	all 	      0.0678	      0.1670	    0.5717
QUTqrmTTgBL     	wistudt2bcd     	all 	      0.0408	      0.1674	    0.6072
QUTqrmTTgBL     	wistudt2bd      	all 	      0.0674	      0.2165	    0.5538
QUTqrmTTgBL     	wistudt2qcd     	all 	      0.0300	      0.0938	    0.3894
QUTqrmTTgBL     	wistudt2qd      	all 	      0.0466	      0.1285	    0.4187
SCIAI124aTTG    	SCIAI14aTTG     	all 	      0.0835	      0.1680	    0.5665
SCIAI124aTTG    	SCIAI3am14aTTG  	all 	      0.0601	      0.0917	    0.4284
SCIAI124aTTG    	SCIAI3cm4aTTG   	all 	      0.0327	      0.0534	    0.3202
SCIAI124aTTG    	SM100           	all 	      0.0408	      0.0416	    0.4690
SCIAI124aTTG    	SM50            	all 	      0.0391	      0.0397	    0.4929
SCIAI124aTTG    	SR              	all 	      0.0089	      0.0154	    0.2545
SCIAI124aTTG    	SRTD            	all 	      0.0087	      0.0152	    0.2000
SCIAI124aTTG    	SRTL            	all 	      0.0060	      0.0177	    0.2273
SCIAI124aTTG    	Standard        	all 	      0.0088	      0.0161	    0.2091
SCIAI124aTTG    	TTGPKUICST1     	all 	      0.0627	      0.0995	    0.5497
SCIAI124aTTG    	TTGPKUICST2     	all 	      0.0590	      0.0908	    0.6342
SCIAI124aTTG    	TTGPKUICST3     	all 	      0.0621	      0.1110	    0.6196
SCIAI124aTTG    	TTGPKUICST4     	all 	      0.0649	      0.1085	    0.6111
SCIAI124aTTG    	udelRunTTG1     	all 	      0.0233	      0.0598	    0.4400
SCIAI124aTTG    	udelRunTTG2     	all 	      0.0182	      0.0471	    0.3530
SCIAI124aTTG    	udelRunTTG3     	all 	      0.0233	      0.0596	    0.4282
SCIAI124aTTG    	udelRunTTG4     	all 	      0.0196	      0.0560	    0.4473
SCIAI124aTTG    	UDInfoMMR5      	all 	      0.0188	      0.0377	    0.4000
SCIAI124aTTG    	UDInfoMMRA      	all 	      0.0187	      0.0377	    0.3697
SCIAI124aTTG    	UDInfoMMRWC5    	all 	      0.0218	      0.0427	    0.4242
SCIAI124aTTG    	UDInfoMMRWCA    	all 	      0.0235	      0.0425	    0.4564
SCIAI124aTTG    	wistudt2bcd     	all 	      0.0062	      0.0096	    0.1758
SCIAI124aTTG    	wistudt2bd      	all 	      0.0262	      0.0817	    0.4794
SCIAI124aTTG    	wistudt2qcd     	all 	      0.0047	      0.0049	    0.0909
SCIAI124aTTG    	wistudt2qd      	all 	      0.0177	      0.0456	    0.2879
SCIAI14aTTG     	SCIAI3am14aTTG  	all 	      0.0606	      0.0922	    0.4310
SCIAI14aTTG     	SCIAI3cm4aTTG   	all 	      0.0327	      0.0534	    0.3202
SCIAI14aTTG     	SM100           	all 	      0.0411	      0.0430	    0.4717
SCIAI14aTTG     	SM50            	all 	      0.0395	      0.0412	    0.4959
SCIAI14aTTG     	SR              	all 	      0.0089	      0.0154	    0.2545
SCIAI14aTTG     	SRTD            	all 	      0.0087	      0.0152	    0.2000
SCIAI14aTTG     	SRTL            	all 	      0.0060	      0.0177	    0.2273
SCIAI14aTTG     	Standard        	all 	      0.0091	      0.0176	    0.2273
SCIAI14aTTG     	TTGPKUICST1     	all 	      0.0632	      0.1009	    0.5521
SCIAI14aTTG     	TTGPKUICST2     	all 	      0.0599	      0.0924	    0.6615
SCIAI14aTTG     	TTGPKUICST3     	all 	      0.0629	      0.1126	    0.6256
SCIAI14aTTG     	TTGPKUICST4     	all 	      0.0658	      0.1102	    0.6217
SCIAI14aTTG     	udelRunTTG1     	all 	      0.0233	      0.0598	    0.4391
SCIAI14aTTG     	udelRunTTG2     	all 	      0.0182	      0.0471	    0.3515
SCIAI14aTTG     	udelRunTTG3     	all 	      0.0233	      0.0596	    0.4267
SCIAI14aTTG     	udelRunTTG4     	all 	      0.0196	      0.0560	    0.4473
SCIAI14aTTG     	UDInfoMMR5      	all 	      0.0188	      0.0377	    0.4000
SCIAI14aTTG     	UDInfoMMRA      	all 	      0.0187	      0.0377	    0.3697
SCIAI14aTTG     	UDInfoMMRWC5    	all 	      0.0218	      0.0427	    0.4242
SCIAI14aTTG     	UDInfoMMRWCA    	all 	      0.0235	      0.0425	    0.4564
SCIAI14aTTG     	wistudt2bcd     	all 	      0.0067	      0.0102	    0.1939
SCIAI14aTTG     	wistudt2bd      	all 	      0.0266	      0.0831	    0.4794
SCIAI14aTTG     	wistudt2qcd     	all 	      0.0052	      0.0054	    0.1091
SCIAI14aTTG     	wistudt2qd      	all 	      0.0177	      0.0456	    0.2879
SCIAI3am14aTTG  	SCIAI3cm4aTTG   	all 	      0.0402	      0.0918	    0.3700
SCIAI3am14aTTG  	SM100           	all 	      0.0350	      0.0315	    0.3962
SCIAI3am14aTTG  	SM50            	all 	      0.0333	      0.0321	    0.4020
SCIAI3am14aTTG  	SR              	all 	      0.0083	      0.0083	    0.2000
SCIAI3am14aTTG  	SRTD            	all 	      0.0092	      0.0150	    0.1818
SCIAI3am14aTTG  	SRTL            	all 	      0.0054	      0.0093	    0.1545
SCIAI3am14aTTG  	Standard        	all 	      0.0094	      0.0080	    0.2273
SCIAI3am14aTTG  	TTGPKUICST1     	all 	      0.0588	      0.1048	    0.5339
SCIAI3am14aTTG  	TTGPKUICST2     	all 	      0.0470	      0.0642	    0.6030
SCIAI3am14aTTG  	TTGPKUICST3     	all 	      0.0591	      0.1074	    0.6194
SCIAI3am14aTTG  	TTGPKUICST4     	all 	      0.0552	      0.0840	    0.5610
SCIAI3am14aTTG  	udelRunTTG1     	all 	      0.0160	      0.0177	    0.2773
SCIAI3am14aTTG  	udelRunTTG2     	all 	      0.0125	      0.0153	    0.2700
SCIAI3am14aTTG  	udelRunTTG3     	all 	      0.0161	      0.0173	    0.2809
SCIAI3am14aTTG  	udelRunTTG4     	all 	      0.0123	      0.0137	    0.2955
SCIAI3am14aTTG  	UDInfoMMR5      	all 	      0.0163	      0.0351	    0.3091
SCIAI3am14aTTG  	UDInfoMMRA      	all 	      0.0158	      0.0250	    0.2606
SCIAI3am14aTTG  	UDInfoMMRWC5    	all 	      0.0190	      0.0269	    0.3515
SCIAI3am14aTTG  	UDInfoMMRWCA    	all 	      0.0206	      0.0279	    0.3473
SCIAI3am14aTTG  	wistudt2bcd     	all 	      0.0058	      0.0157	    0.1909
SCIAI3am14aTTG  	wistudt2bd      	all 	      0.0233	      0.0502	    0.3852
SCIAI3am14aTTG  	wistudt2qcd     	all 	      0.0041	      0.0049	    0.0909
SCIAI3am14aTTG  	wistudt2qd      	all 	      0.0189	      0.0369	    0.2970
SCIAI3cm4aTTG   	SM100           	all 	      0.0252	      0.0296	    0.3320
SCIAI3cm4aTTG   	SM50            	all 	      0.0243	      0.0284	    0.3514
SCIAI3cm4aTTG   	SR              	all 	      0.0139	      0.0349	    0.3394
SCIAI3cm4aTTG   	SRTD            	all 	      0.0138	      0.0352	    0.3212
SCIAI3cm4aTTG   	SRTL            	all 	      0.0130	      0.0361	    0.2818
SCIAI3cm4aTTG   	Standard        	all 	      0.0121	      0.0306	    0.3212
SCIAI3cm4aTTG   	TTGPKUICST1     	all 	      0.0490	      0.1059	    0.5352
SCIAI3cm4aTTG   	TTGPKUICST2     	all 	      0.0381	      0.0743	    0.6015
SCIAI3cm4aTTG   	TTGPKUICST3     	all 	      0.0492	      0.1158	    0.6178
SCIAI3cm4aTTG   	TTGPKUICST4     	all 	      0.0419	      0.0894	    0.5838
SCIAI3cm4aTTG   	udelRunTTG1     	all 	      0.0101	      0.0121	    0.2788
SCIAI3cm4aTTG   	udelRunTTG2     	all 	      0.0059	      0.0086	    0.2000
SCIAI3cm4aTTG   	udelRunTTG3     	all 	      0.0107	      0.0123	    0.2742
SCIAI3cm4aTTG   	udelRunTTG4     	all 	      0.0063	      0.0177	    0.2030
SCIAI3cm4aTTG   	UDInfoMMR5      	all 	      0.0143	      0.0244	    0.2727
SCIAI3cm4aTTG   	UDInfoMMRA      	all 	      0.0139	      0.0234	    0.2455
SCIAI3cm4aTTG   	UDInfoMMRWC5    	all 	      0.0108	      0.0176	    0.2455
SCIAI3cm4aTTG   	UDInfoMMRWCA    	all 	      0.0116	      0.0182	    0.2485
SCIAI3cm4aTTG   	wistudt2bcd     	all 	      0.0083	      0.0322	    0.2121
SCIAI3cm4aTTG   	wistudt2bd      	all 	      0.0237	      0.0752	    0.3667
SCIAI3cm4aTTG   	wistudt2qcd     	all 	      0.0068	      0.0290	    0.1303
SCIAI3cm4aTTG   	wistudt2qd      	all 	      0.0183	      0.0554	    0.2394
SM100           	SM50            	all 	      0.1625	      0.2850	    0.4745
SM100           	SR              	all 	      0.0240	      0.0501	    0.4879
SM100           	SRTD            	all 	      0.0243	      0.0539	    0.5576
SM100           	SRTL            	all 	      0.0271	      0.0746	    0.5303
SM100           	Standard        	all 	      0.0251	      0.0537	    0.5000
