runtag1         	runtag2         	topic	unweighted_recall weighted_recall precision
PrisTTG2014a    	SRTL            	all 	      0.4276	      0.6283	    0.3572
PrisTTG2014a    	Standard        	all 	      0.4262	      0.6295	    0.3514
PrisTTG2014a    	TTGPKUICST1     	all 	      0.5908	      0.7484	    0.3232
PrisTTG2014a    	TTGPKUICST2     	all 	      0.5139	      0.6920	    0.3496
PrisTTG2014a    	TTGPKUICST3     	all 	      0.5829	      0.7312	    0.3203
PrisTTG2014a    	TTGPKUICST4     	all 	      0.6156	      0.7435	    0.3001
PrisTTG2014a    	udelRunTTG1     	all 	      0.4560	      0.6520	    0.3205
PrisTTG2014a    	udelRunTTG2     	all 	      0.4565	      0.6528	    0.3193
PrisTTG2014a    	udelRunTTG3     	all 	      0.4498	      0.6456	    0.3163
PrisTTG2014a    	udelRunTTG4     	all 	      0.4523	      0.6465	    0.3177
PrisTTG2014a    	UDInfoMMR5      	all 	      0.4182	      0.6180	    0.3549
PrisTTG2014a    	UDInfoMMRA      	all 	      0.4177	      0.6183	    0.3549
PrisTTG2014a    	UDInfoMMRWC5    	all 	      0.4203	      0.6196	    0.3569
PrisTTG2014a    	UDInfoMMRWCA    	all 	      0.4192	      0.6153	    0.3566
PrisTTG2014a    	wistudt2bcd     	all 	      0.4165	      0.6227	    0.3231
PrisTTG2014a    	wistudt2bd      	all 	      0.4274	      0.6337	    0.3173
PrisTTG2014a    	wistudt2qcd     	all 	      0.4144	      0.6186	    0.3112
PrisTTG2014a    	wistudt2qd      	all 	      0.4199	      0.6257	    0.2923
PrisTTG2014b    	PrisTTG2014c    	all 	      0.4891	      0.6673	    0.3153
PrisTTG2014b    	PrisTTG2014e    	all 	      0.4981	      0.6841	    0.3176
PrisTTG2014b    	QUQEd10t15TTgCL 	all 	      0.4918	      0.6722	    0.3416
PrisTTG2014b    	QUQEd5t25TTgBL  	all 	      0.5105	      0.6802	    0.3402
PrisTTG2014b    	QUTmpDecayTTgCL 	all 	      0.4805	      0.6599	    0.3386
PrisTTG2014b    	QUTqrmTTgBL     	all 	      0.5225	      0.6999	    0.3378
PrisTTG2014b    	SCIAI124aTTG    	all 	      0.4334	      0.6206	    0.3608
PrisTTG2014b    	SCIAI14aTTG     	all 	      0.4334	      0.6206	    0.3608
PrisTTG2014b    	SCIAI3am14aTTG  	all 	      0.4342	      0.6276	    0.3597
PrisTTG2014b    	SCIAI3cm4aTTG   	all 	      0.4316	      0.6268	    0.3599
PrisTTG2014b    	SM100           	all 	      0.4589	      0.6370	    0.3480
PrisTTG2014b    	SM50            	all 	      0.4451	      0.6297	    0.3575
PrisTTG2014b    	SR              	all 	      0.4289	      0.6204	    0.3626
PrisTTG2014b    	SRTD            	all 	      0.4299	      0.6271	    0.3607
PrisTTG2014b    	SRTL            	all 	      0.4345	      0.6305	    0.3612
PrisTTG2014b    	Standard        	all 	      0.4318	      0.6251	    0.3541
PrisTTG2014b    	TTGPKUICST1     	all 	      0.5929	      0.7516	    0.3243
PrisTTG2014b    	TTGPKUICST2     	all 	      0.5197	      0.6991	    0.3519
PrisTTG2014b    	TTGPKUICST3     	all 	      0.5883	      0.7321	    0.3197
PrisTTG2014b    	TTGPKUICST4     	all 	      0.6229	      0.7457	    0.2997
PrisTTG2014b    	udelRunTTG1     	all 	      0.4720	      0.6561	    0.3251
PrisTTG2014b    	udelRunTTG2     	all 	      0.4711	      0.6560	    0.3238
PrisTTG2014b    	udelRunTTG3     	all 	      0.4655	      0.6479	    0.3214
PrisTTG2014b    	udelRunTTG4     	all 	      0.4682	      0.6494	    0.3225
PrisTTG2014b    	UDInfoMMR5      	all 	      0.4296	      0.6220	    0.3599
PrisTTG2014b    	UDInfoMMRA      	all 	      0.4302	      0.6229	    0.3599
PrisTTG2014b    	UDInfoMMRWC5    	all 	      0.4323	      0.6239	    0.3619
PrisTTG2014b    	UDInfoMMRWCA    	all 	      0.4314	      0.6198	    0.3616
PrisTTG2014b    	wistudt2bcd     	all 	      0.4294	      0.6236	    0.3287
PrisTTG2014b    	wistudt2bd      	all 	      0.4387	      0.6306	    0.3203
PrisTTG2014b    	wistudt2qcd     	all 	      0.4285	      0.6244	    0.3171
PrisTTG2014b    	wistudt2qd      	all 	      0.4324	      0.6274	    0.2972
PrisTTG2014c    	PrisTTG2014e    	all 	      0.4289	      0.6391	    0.3101
PrisTTG2014c    	QUQEd10t15TTgCL 	all 	      0.4481	      0.6410	    0.3176
PrisTTG2014c    	QUQEd5t25TTgBL  	all 	      0.4740	      0.6567	    0.3193
PrisTTG2014c    	QUTmpDecayTTgCL 	all 	      0.4285	      0.6223	    0.3141
PrisTTG2014c    	QUTqrmTTgBL     	all 	      0.4796	      0.6716	    0.3159
PrisTTG2014c    	SCIAI124aTTG    	all 	      0.3606	      0.5745	    0.3323
PrisTTG2014c    	SCIAI14aTTG     	all 	      0.3602	      0.5743	    0.3321
PrisTTG2014c    	SCIAI3am14aTTG  	all 	      0.3637	      0.5822	    0.3317
PrisTTG2014c    	SCIAI3cm4aTTG   	all 	      0.3638	      0.5835	    0.3323
PrisTTG2014c    	SM100           	all 	      0.4051	      0.6080	    0.3236
PrisTTG2014c    	SM50            	all 	      0.3912	      0.6008	    0.3318
PrisTTG2014c    	SR              	all 	      0.3642	      0.5747	    0.3364
PrisTTG2014c    	SRTD            	all 	      0.3665	      0.5801	    0.3347
PrisTTG2014c    	SRTL            	all 	      0.3692	      0.5817	    0.3340
PrisTTG2014c    	Standard        	all 	      0.3675	      0.5781	    0.3279
PrisTTG2014c    	TTGPKUICST1     	all 	      0.5894	      0.7499	    0.3104
PrisTTG2014c    	TTGPKUICST2     	all 	      0.4881	      0.6844	    0.3384
PrisTTG2014c    	TTGPKUICST3     	all 	      0.5717	      0.7212	    0.3121
PrisTTG2014c    	TTGPKUICST4     	all 	      0.6053	      0.7354	    0.2923
PrisTTG2014c    	udelRunTTG1     	all 	      0.4124	      0.6090	    0.3005
PrisTTG2014c    	udelRunTTG2     	all 	      0.4122	      0.6084	    0.2999
PrisTTG2014c    	udelRunTTG3     	all 	      0.4055	      0.6029	    0.2965
PrisTTG2014c    	udelRunTTG4     	all 	      0.4045	      0.6022	    0.2980
PrisTTG2014c    	UDInfoMMR5      	all 	      0.3636	      0.5797	    0.3320
PrisTTG2014c    	UDInfoMMRA      	all 	      0.3594	      0.5782	    0.3303
PrisTTG2014c    	UDInfoMMRWC5    	all 	      0.3667	      0.5816	    0.3339
PrisTTG2014c    	UDInfoMMRWCA    	all 	      0.3648	      0.5762	    0.3332
PrisTTG2014c    	wistudt2bcd     	all 	      0.3574	      0.5738	    0.3054
PrisTTG2014c    	wistudt2bd      	all 	      0.3709	      0.5868	    0.2977
PrisTTG2014c    	wistudt2qcd     	all 	      0.3579	      0.5722	    0.2939
PrisTTG2014c    	wistudt2qd      	all 	      0.3629	      0.5753	    0.2763
PrisTTG2014e    	QUQEd10t15TTgCL 	all 	      0.4616	      0.6597	    0.3255
PrisTTG2014e    	QUQEd5t25TTgBL  	all 	      0.4872	      0.6725	    0.3259
PrisTTG2014e    	QUTmpDecayTTgCL 	all 	      0.4616	      0.6584	    0.3208
PrisTTG2014e    	QUTqrmTTgBL     	all 	      0.4909	      0.6838	    0.3200
PrisTTG2014e    	SCIAI124aTTG    	all 	      0.3947	      0.6159	    0.3425
PrisTTG2014e    	SCIAI14aTTG     	all 	      0.3943	      0.6157	    0.3422
PrisTTG2014e    	SCIAI3am14aTTG  	all 	      0.3950	      0.6165	    0.3417
PrisTTG2014e    	SCIAI3cm4aTTG   	all 	      0.3910	      0.6156	    0.3421
PrisTTG2014e    	SM100           	all 	      0.4308	      0.6387	    0.3324
PrisTTG2014e    	SM50            	all 	      0.4163	      0.6300	    0.3412
PrisTTG2014e    	SR              	all 	      0.3960	      0.6179	    0.3460
PrisTTG2014e    	SRTD            	all 	      0.3982	      0.6233	    0.3446
PrisTTG2014e    	SRTL            	all 	      0.4021	      0.6248	    0.3442
PrisTTG2014e    	Standard        	all 	      0.3995	      0.6226	    0.3393
PrisTTG2014e    	TTGPKUICST1     	all 	      0.5947	      0.7533	    0.3171
PrisTTG2014e    	TTGPKUICST2     	all 	      0.5027	      0.6951	    0.3445
PrisTTG2014e    	TTGPKUICST3     	all 	      0.5852	      0.7372	    0.3145
PrisTTG2014e    	TTGPKUICST4     	all 	      0.6183	      0.7497	    0.2950
PrisTTG2014e    	udelRunTTG1     	all 	      0.4398	      0.6479	    0.3074
PrisTTG2014e    	udelRunTTG2     	all 	      0.4388	      0.6469	    0.3065
PrisTTG2014e    	udelRunTTG3     	all 	      0.4335	      0.6425	    0.3029
PrisTTG2014e    	udelRunTTG4     	all 	      0.4330	      0.6422	    0.3049
PrisTTG2014e    	UDInfoMMR5      	all 	      0.3948	      0.6188	    0.3419
PrisTTG2014e    	UDInfoMMRA      	all 	      0.3908	      0.6174	    0.3409
PrisTTG2014e    	UDInfoMMRWC5    	all 	      0.3972	      0.6201	    0.3436
PrisTTG2014e    	UDInfoMMRWCA    	all 	      0.3947	      0.6142	    0.3431
PrisTTG2014e    	wistudt2bcd     	all 	      0.3875	      0.6123	    0.3122
PrisTTG2014e    	wistudt2bd      	all 	      0.3974	      0.6202	    0.3041
PrisTTG2014e    	wistudt2qcd     	all 	      0.3888	      0.6132	    0.3008
PrisTTG2014e    	wistudt2qd      	all 	      0.3943	      0.6169	    0.2832
QUQEd10t15TTgCL 	QUQEd5t25TTgBL  	all 	      0.4034	      0.5915	    0.3898
QUQEd10t15TTgCL 	QUTmpDecayTTgCL 	all 	      0.4157	      0.6025	    0.3741
QUQEd10t15TTgCL 	QUTqrmTTgBL     	all 	      0.4289	      0.6232	    0.3722
QUQEd10t15TTgCL 	SCIAI124aTTG    	all 	      0.3394	      0.5406	    0.4249
QUQEd10t15TTgCL 	SCIAI14aTTG     	all 	      0.3391	      0.5404	    0.4246
QUQEd10t15TTgCL 	SCIAI3am14aTTG  	all 	      0.3357	      0.5394	    0.4212
QUQEd10t15TTgCL 	SCIAI3cm4aTTG   	all 	      0.3351	      0.5412	    0.4224
QUQEd10t15TTgCL 	SM100           	all 	      0.3803	      0.5784	    0.4006
QUQEd10t15TTgCL 	SM50            	all 	      0.3584	      0.5643	    0.4265
QUQEd10t15TTgCL 	SR              	all 	      0.3405	      0.5450	    0.4274
QUQEd10t15TTgCL 	SRTD            	all 	      0.3430	      0.5536	    0.4229
QUQEd10t15TTgCL 	SRTL            	all 	      0.3462	      0.5576	    0.4222
QUQEd10t15TTgCL 	Standard        	all 	      0.3447	      0.5519	    0.4140
QUQEd10t15TTgCL 	TTGPKUICST1     	all 	      0.5647	      0.7295	    0.3463
QUQEd10t15TTgCL 	TTGPKUICST2     	all 	      0.4507	      0.6476	    0.4097
QUQEd10t15TTgCL 	TTGPKUICST3     	all 	      0.5538	      0.7092	    0.3635
QUQEd10t15TTgCL 	TTGPKUICST4     	all 	      0.5874	      0.7205	    0.3431
QUQEd10t15TTgCL 	udelRunTTG1     	all 	      0.4070	      0.6029	    0.3447
QUQEd10t15TTgCL 	udelRunTTG2     	all 	      0.4074	      0.6011	    0.3440
QUQEd10t15TTgCL 	udelRunTTG3     	all 	      0.4015	      0.5968	    0.3386
QUQEd10t15TTgCL 	udelRunTTG4     	all 	      0.3994	      0.5945	    0.3391
QUQEd10t15TTgCL 	UDInfoMMR5      	all 	      0.3384	      0.5415	    0.4248
QUQEd10t15TTgCL 	UDInfoMMRA      	all 	      0.3350	      0.5404	    0.4246
QUQEd10t15TTgCL 	UDInfoMMRWC5    	all 	      0.3411	      0.5448	    0.4306
QUQEd10t15TTgCL 	UDInfoMMRWCA    	all 	      0.3401	      0.5399	    0.4302
QUQEd10t15TTgCL 	wistudt2bcd     	all 	      0.3443	      0.5617	    0.3569
QUQEd10t15TTgCL 	wistudt2bd      	all 	      0.3552	      0.5686	    0.3391
QUQEd10t15TTgCL 	wistudt2qcd     	all 	      0.3392	      0.5531	    0.3423
QUQEd10t15TTgCL 	wistudt2qd      	all 	      0.3459	      0.5578	    0.3040
QUQEd5t25TTgBL  	QUTmpDecayTTgCL 	all 	      0.4536	      0.6286	    0.3699
QUQEd5t25TTgBL  	QUTqrmTTgBL     	all 	      0.4455	      0.6343	    0.3742
QUQEd5t25TTgBL  	SCIAI124aTTG    	all 	      0.3849	      0.5722	    0.4105
QUQEd5t25TTgBL  	SCIAI14aTTG     	all 	      0.3845	      0.5720	    0.4102
QUQEd5t25TTgBL  	SCIAI3am14aTTG  	all 	      0.3860	      0.5737	    0.4087
QUQEd5t25TTgBL  	SCIAI3cm4aTTG   	all 	      0.3846	      0.5736	    0.4105
QUQEd5t25TTgBL  	SM100           	all 	      0.4188	      0.6078	    0.3897
QUQEd5t25TTgBL  	SM50            	all 	      0.3986	      0.5917	    0.4127
QUQEd5t25TTgBL  	SR              	all 	      0.3879	      0.5765	    0.4144
QUQEd5t25TTgBL  	SRTD            	all 	      0.3900	      0.5833	    0.4122
QUQEd5t25TTgBL  	SRTL            	all 	      0.3940	      0.5867	    0.4107
QUQEd5t25TTgBL  	Standard        	all 	      0.3919	      0.5850	    0.4063
QUQEd5t25TTgBL  	TTGPKUICST1     	all 	      0.5792	      0.7394	    0.3423
QUQEd5t25TTgBL  	TTGPKUICST2     	all 	      0.4789	      0.6658	    0.3981
QUQEd5t25TTgBL  	TTGPKUICST3     	all 	      0.5712	      0.7195	    0.3593
QUQEd5t25TTgBL  	TTGPKUICST4     	all 	      0.6071	      0.7317	    0.3393
QUQEd5t25TTgBL  	udelRunTTG1     	all 	      0.4488	      0.6300	    0.3472
QUQEd5t25TTgBL  	udelRunTTG2     	all 	      0.4495	      0.6301	    0.3464
QUQEd5t25TTgBL  	udelRunTTG3     	all 	      0.4457	      0.6261	    0.3415
QUQEd5t25TTgBL  	udelRunTTG4     	all 	      0.4443	      0.6260	    0.3423
QUQEd5t25TTgBL  	UDInfoMMR5      	all 	      0.3863	      0.5747	    0.4109
QUQEd5t25TTgBL  	UDInfoMMRA      	all 	      0.3860	      0.5747	    0.4106
QUQEd5t25TTgBL  	UDInfoMMRWC5    	all 	      0.3880	      0.5757	    0.4144
QUQEd5t25TTgBL  	UDInfoMMRWCA    	all 	      0.3876	      0.5713	    0.4141
QUQEd5t25TTgBL  	wistudt2bcd     	all 	      0.3921	      0.5903	    0.3597
QUQEd5t25TTgBL  	wistudt2bd      	all 	      0.3983	      0.5960	    0.3435
QUQEd5t25TTgBL  	wistudt2qcd     	all 	      0.3872	      0.5821	    0.3468
QUQEd5t25TTgBL  	wistudt2qd      	all 	      0.3906	      0.5867	    0.3127
QUTmpDecayTTgCL 	QUTqrmTTgBL     	all 	      0.4630	      0.6518	    0.3618
QUTmpDecayTTgCL 	SCIAI124aTTG    	all 	      0.3369	      0.5237	    0.4057
QUTmpDecayTTgCL 	SCIAI14aTTG     	all 	      0.3369	      0.5237	    0.4057
QUTmpDecayTTgCL 	SCIAI3am14aTTG  	all 	      0.3395	      0.5328	    0.4047
QUTmpDecayTTgCL 	SCIAI3cm4aTTG   	all 	      0.3399	      0.5395	    0.4041
QUTmpDecayTTgCL 	SM100           	all 	      0.3792	      0.5642	    0.3895
QUTmpDecayTTgCL 	SM50            	all 	      0.3594	      0.5505	    0.4037
QUTmpDecayTTgCL 	SR              	all 	      0.3418	      0.5346	    0.4073
QUTmpDecayTTgCL 	SRTD            	all 	      0.3440	      0.5435	    0.4039
QUTmpDecayTTgCL 	SRTL            	all 	      0.3446	      0.5418	    0.4020
QUTmpDecayTTgCL 	Standard        	all 	      0.3453	      0.5411	    0.3965
QUTmpDecayTTgCL 	TTGPKUICST1     	all 	      0.5763	      0.7356	    0.3412
QUTmpDecayTTgCL 	TTGPKUICST2     	all 	      0.4754	      0.6665	    0.3956
QUTmpDecayTTgCL 	TTGPKUICST3     	all 	      0.5595	      0.7124	    0.3509
QUTmpDecayTTgCL 	TTGPKUICST4     	all 	      0.5946	      0.7249	    0.3307
QUTmpDecayTTgCL 	udelRunTTG1     	all 	      0.3941	      0.5839	    0.3401
QUTmpDecayTTgCL 	udelRunTTG2     	all 	      0.3946	      0.5801	    0.3394
QUTmpDecayTTgCL 	udelRunTTG3     	all 	      0.3879	      0.5764	    0.3386
QUTmpDecayTTgCL 	udelRunTTG4     	all 	      0.3838	      0.5728	    0.3396
QUTmpDecayTTgCL 	UDInfoMMR5      	all 	      0.3351	      0.5251	    0.4037
QUTmpDecayTTgCL 	UDInfoMMRA      	all 	      0.3338	      0.5240	    0.4033
QUTmpDecayTTgCL 	UDInfoMMRWC5    	all 	      0.3362	      0.5281	    0.4077
QUTmpDecayTTgCL 	UDInfoMMRWCA    	all 	      0.3342	      0.5225	    0.4074
QUTmpDecayTTgCL 	wistudt2bcd     	all 	      0.3389	      0.5418	    0.3507
QUTmpDecayTTgCL 	wistudt2bd      	all 	      0.3435	      0.5427	    0.3379
QUTmpDecayTTgCL 	wistudt2qcd     	all 	      0.3417	      0.5472	    0.3426
QUTmpDecayTTgCL 	wistudt2qd      	all 	      0.3460	      0.5505	    0.3115
QUTqrmTTgBL     	SCIAI124aTTG    	all 	      0.3826	      0.5851	    0.4046
QUTqrmTTgBL     	SCIAI14aTTG     	all 	      0.3823	      0.5849	    0.4044
QUTqrmTTgBL     	SCIAI3am14aTTG  	all 	      0.3833	      0.5848	    0.4034
QUTqrmTTgBL     	SCIAI3cm4aTTG   	all 	      0.3806	      0.5840	    0.4047
QUTqrmTTgBL     	SM100           	all 	      0.4302	      0.6305	    0.3789
QUTqrmTTgBL     	SM50            	all 	      0.4026	      0.6089	    0.4044
QUTqrmTTgBL     	SR              	all 	      0.3837	      0.5866	    0.4122
QUTqrmTTgBL     	SRTD            	all 	      0.3861	      0.5939	    0.4099
QUTqrmTTgBL     	SRTL            	all 	      0.3900	      0.5969	    0.4084
QUTqrmTTgBL     	Standard        	all 	      0.3871	      0.5901	    0.4019
QUTqrmTTgBL     	TTGPKUICST1     	all 	      0.5926	      0.7549	    0.3377
QUTqrmTTgBL     	TTGPKUICST2     	all 	      0.4890	      0.6867	    0.3959
QUTqrmTTgBL     	TTGPKUICST3     	all 	      0.5810	      0.7361	    0.3574
QUTqrmTTgBL     	TTGPKUICST4     	all 	      0.6159	      0.7486	    0.3377
QUTqrmTTgBL     	udelRunTTG1     	all 	      0.4476	      0.6371	    0.3398
QUTqrmTTgBL     	udelRunTTG2     	all 	      0.4482	      0.6374	    0.3386
QUTqrmTTgBL     	udelRunTTG3     	all 	      0.4448	      0.6340	    0.3335
QUTqrmTTgBL     	udelRunTTG4     	all 	      0.4433	      0.6336	    0.3346
QUTqrmTTgBL     	UDInfoMMR5      	all 	      0.3817	      0.5750	    0.4051
QUTqrmTTgBL     	UDInfoMMRA      	all 	      0.3801	      0.5742	    0.4040
QUTqrmTTgBL     	UDInfoMMRWC5    	all 	      0.3847	      0.5769	    0.4094
QUTqrmTTgBL     	UDInfoMMRWCA    	all 	      0.3833	      0.5712	    0.4087
QUTqrmTTgBL     	wistudt2bcd     	all 	      0.3848	      0.5923	    0.3536
QUTqrmTTgBL     	wistudt2bd      	all 	      0.3969	      0.6090	    0.3386
QUTqrmTTgBL     	wistudt2qcd     	all 	      0.3805	      0.5768	    0.3413
QUTqrmTTgBL     	wistudt2qd      	all 	      0.3860	      0.5832	    0.3062
SCIAI124aTTG    	SCIAI14aTTG     	all 	      0.0852	      0.1704	    0.5862
SCIAI124aTTG    	SCIAI3am14aTTG  	all 	      0.0973	      0.2000	    0.5518
SCIAI124aTTG    	SCIAI3cm4aTTG   	all 	      0.1078	      0.2516	    0.5153
SCIAI124aTTG    	SM100           	all 	      0.2365	      0.3883	    0.4285
SCIAI124aTTG    	SM50            	all 	      0.2007	      0.3606	    0.5068
SCIAI124aTTG    	SR              	all 	      0.1340	      0.3058	    0.5753
SCIAI124aTTG    	SRTD            	all 	      0.1417	      0.3243	    0.5641
SCIAI124aTTG    	SRTL            	all 	      0.1533	      0.3367	    0.5628
SCIAI124aTTG    	Standard        	all 	      0.1409	      0.3290	    0.5460
SCIAI124aTTG    	TTGPKUICST1     	all 	      0.5287	      0.7062	    0.3612
SCIAI124aTTG    	TTGPKUICST2     	all 	      0.3842	      0.6033	    0.5270
SCIAI124aTTG    	TTGPKUICST3     	all 	      0.4924	      0.6629	    0.4270
SCIAI124aTTG    	TTGPKUICST4     	all 	      0.5259	      0.6728	    0.4059
SCIAI124aTTG    	udelRunTTG1     	all 	      0.2371	      0.4209	    0.3358
SCIAI124aTTG    	udelRunTTG2     	all 	      0.2353	      0.4183	    0.3322
SCIAI124aTTG    	udelRunTTG3     	all 	      0.2331	      0.4140	    0.3349
SCIAI124aTTG    	udelRunTTG4     	all 	      0.2313	      0.4100	    0.3354
SCIAI124aTTG    	UDInfoMMR5      	all 	      0.1256	      0.2634	    0.5530
SCIAI124aTTG    	UDInfoMMRA      	all 	      0.1170	      0.2420	    0.5500
SCIAI124aTTG    	UDInfoMMRWC5    	all 	      0.1385	      0.2759	    0.5930
SCIAI124aTTG    	UDInfoMMRWCA    	all 	      0.1325	      0.2620	    0.5900
SCIAI124aTTG    	wistudt2bcd     	all 	      0.1300	      0.3149	    0.3379
SCIAI124aTTG    	wistudt2bd      	all 	      0.1610	      0.3476	    0.3323
SCIAI124aTTG    	wistudt2qcd     	all 	      0.1235	      0.2757	    0.2939
SCIAI124aTTG    	wistudt2qd      	all 	      0.1368	      0.2996	    0.2500
SCIAI14aTTG     	SCIAI3am14aTTG  	all 	      0.0978	      0.2015	    0.5542
SCIAI14aTTG     	SCIAI3cm4aTTG   	all 	      0.1088	      0.2536	    0.5189
SCIAI14aTTG     	SM100           	all 	      0.2371	      0.3888	    0.4314
SCIAI14aTTG     	SM50            	all 	      0.2013	      0.3611	    0.5095
SCIAI14aTTG     	SR              	all 	      0.1350	      0.3078	    0.5785
SCIAI14aTTG     	SRTD            	all 	      0.1427	      0.3262	    0.5672
SCIAI14aTTG     	SRTL            	all 	      0.1543	      0.3386	    0.5660
SCIAI14aTTG     	Standard        	all 	      0.1415	      0.3295	    0.5489
SCIAI14aTTG     	TTGPKUICST1     	all 	      0.5287	      0.7062	    0.3612
SCIAI14aTTG     	TTGPKUICST2     	all 	      0.3838	      0.6031	    0.5268
SCIAI14aTTG     	TTGPKUICST3     	all 	      0.4920	      0.6627	    0.4269
SCIAI14aTTG     	TTGPKUICST4     	all 	      0.5255	      0.6726	    0.4059
SCIAI14aTTG     	udelRunTTG1     	all 	      0.2372	      0.4209	    0.3359
SCIAI14aTTG     	udelRunTTG2     	all 	      0.2354	      0.4183	    0.3323
SCIAI14aTTG     	udelRunTTG3     	all 	      0.2332	      0.4140	    0.3349
SCIAI14aTTG     	udelRunTTG4     	all 	      0.2314	      0.4100	    0.3354
SCIAI14aTTG     	UDInfoMMR5      	all 	      0.1266	      0.2654	    0.5543
SCIAI14aTTG     	UDInfoMMRA      	all 	      0.1180	      0.2440	    0.5513
SCIAI14aTTG     	UDInfoMMRWC5    	all 	      0.1395	      0.2779	    0.5948
SCIAI14aTTG     	UDInfoMMRWCA    	all 	      0.1334	      0.2640	    0.5918
SCIAI14aTTG     	wistudt2bcd     	all 	      0.1301	      0.3149	    0.3385
SCIAI14aTTG     	wistudt2bd      	all 	      0.1616	      0.3481	    0.3331
SCIAI14aTTG     	wistudt2qcd     	all 	      0.1240	      0.2772	    0.2951
SCIAI14aTTG     	wistudt2qd      	all 	      0.1377	      0.3016	    0.2515
SCIAI3am14aTTG  	SCIAI3cm4aTTG   	all 	      0.0996	      0.2450	    0.5091
SCIAI3am14aTTG  	SM100           	all 	      0.2393	      0.4089	    0.4288
SCIAI3am14aTTG  	SM50            	all 	      0.2034	      0.3794	    0.5047
SCIAI3am14aTTG  	SR              	all 	      0.1320	      0.3145	    0.5763
SCIAI3am14aTTG  	SRTD            	all 	      0.1396	      0.3323	    0.5735
SCIAI3am14aTTG  	SRTL            	all 	      0.1509	      0.3422	    0.5702
SCIAI3am14aTTG  	Standard        	all 	      0.1381	      0.3377	    0.5490
SCIAI3am14aTTG  	TTGPKUICST1     	all 	      0.5277	      0.7057	    0.3600
SCIAI3am14aTTG  	TTGPKUICST2     	all 	      0.3854	      0.6040	    0.5303
SCIAI3am14aTTG  	TTGPKUICST3     	all 	      0.4900	      0.6615	    0.4270
SCIAI3am14aTTG  	TTGPKUICST4     	all 	      0.5244	      0.6721	    0.4070
SCIAI3am14aTTG  	udelRunTTG1     	all 	      0.2370	      0.4264	    0.3365
SCIAI3am14aTTG  	udelRunTTG2     	all 	      0.2343	      0.4216	    0.3325
SCIAI3am14aTTG  	udelRunTTG3     	all 	      0.2327	      0.4194	    0.3352
SCIAI3am14aTTG  	udelRunTTG4     	all 	      0.2307	      0.4151	    0.3360
SCIAI3am14aTTG  	UDInfoMMR5      	all 	      0.1246	      0.2790	    0.5452
SCIAI3am14aTTG  	UDInfoMMRA      	all 	      0.1156	      0.2569	    0.5413
SCIAI3am14aTTG  	UDInfoMMRWC5    	all 	      0.1360	      0.2878	    0.5861
SCIAI3am14aTTG  	UDInfoMMRWCA    	all 	      0.1299	      0.2728	    0.5858
SCIAI3am14aTTG  	wistudt2bcd     	all 	      0.1276	      0.3235	    0.3358
SCIAI3am14aTTG  	wistudt2bd      	all 	      0.1587	      0.3559	    0.3301
SCIAI3am14aTTG  	wistudt2qcd     	all 	      0.1215	      0.2873	    0.2876
SCIAI3am14aTTG  	wistudt2qd      	all 	      0.1320	      0.3074	    0.2431
SCIAI3cm4aTTG   	SM100           	all 	      0.2334	      0.4047	    0.4213
SCIAI3cm4aTTG   	SM50            	all 	      0.1960	      0.3767	    0.4993
SCIAI3cm4aTTG   	SR              	all 	      0.1166	      0.3087	    0.5551
SCIAI3cm4aTTG   	SRTD            	all 	      0.1249	      0.3287	    0.5529
SCIAI3cm4aTTG   	SRTL            	all 	      0.1328	      0.3357	    0.5479
SCIAI3cm4aTTG   	Standard        	all 	      0.1237	      0.3360	    0.5309
SCIAI3cm4aTTG   	TTGPKUICST1     	all 	      0.5242	      0.7031	    0.3597
SCIAI3cm4aTTG   	TTGPKUICST2     	all 	      0.3794	      0.5982	    0.5307
SCIAI3cm4aTTG   	TTGPKUICST3     	all 	      0.4870	      0.6598	    0.4252
SCIAI3cm4aTTG   	TTGPKUICST4     	all 	      0.5227	      0.6714	    0.4053
SCIAI3cm4aTTG   	udelRunTTG1     	all 	      0.2287	      0.4275	    0.3344
SCIAI3cm4aTTG   	udelRunTTG2     	all 	      0.2267	      0.4227	    0.3303
SCIAI3cm4aTTG   	udelRunTTG3     	all 	      0.2240	      0.4203	    0.3316
SCIAI3cm4aTTG   	udelRunTTG4     	all 	      0.2231	      0.4177	    0.3338
SCIAI3cm4aTTG   	UDInfoMMR5      	all 	      0.1125	      0.2871	    0.5246
SCIAI3cm4aTTG   	UDInfoMMRA      	all 	      0.1042	      0.2749	    0.5246
SCIAI3cm4aTTG   	UDInfoMMRWC5    	all 	      0.1278	      0.2993	    0.5669
SCIAI3cm4aTTG   	UDInfoMMRWCA    	all 	      0.1224	      0.2831	    0.5668
SCIAI3cm4aTTG   	wistudt2bcd     	all 	      0.1106	      0.3136	    0.3217
SCIAI3cm4aTTG   	wistudt2bd      	all 	      0.1432	      0.3589	    0.3209
SCIAI3cm4aTTG   	wistudt2qcd     	all 	      0.1032	      0.2748	    0.2831
SCIAI3cm4aTTG   	wistudt2qd      	all 	      0.1172	      0.2999	    0.2351
SM100           	SM50            	all 	      0.2107	      0.3674	    0.4238
SM100           	SR              	all 	      0.2475	      0.4491	    0.4483
SM100           	SRTD            	all 	      0.2536	      0.4640	    0.4455
SM100           	SRTL            	all 	      0.2559	      0.4650	    0.4452
SM100           	Standard        	all 	      0.2524	      0.4608	    0.4310
